,lat,lon,radiative_,sat,acqdate,acqtime,sensor,state,district
1987,31.41082,75.31384,5.2,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1988,29.80657,75.62258,3.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1989,29.80549,75.63964,9.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1990,29.7901,75.55414,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1991,31.19966,75.24892,3.2,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1992,29.79189,75.59163,4.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1993,31.2751,75.1412,10.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1995,31.34333,75.05288,2.8,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
1996,29.92057,75.13062,7.2,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1997,29.92665,75.12531,6.2,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1998,29.94093,75.36809,4.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1999,29.94837,75.5176,2.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
2000,29.82476,75.12287,2.3,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
2004,31.4864,74.7926,3.0,npp,2023-10-31,13:M3:15,VF375,PB,TARN TARAN
2005,30.06646,74.97524,2.6,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
